nghề	3.487177767	473
bảo_vệ	3.488264389	474
hôm_nay	3.488690331	475
hợp_đồng	3.490065657	476
đông	3.490636034	477
tổng_thống	3.49503399	478
ngôi	3.495322366	479
trái	3.496044146	480
quay	3.496574214	481
thủ_tướng	3.497926405	482
du_lịch	3.498507207	483
đấu	3.500594815	484
kia	3.50113047	485
hệ_thống	3.501471686	486
bệnh_viện	3.502741411	487
ngủ	3.503328692	488
nặng	3.503377668	489
sức	3.505193673	490
thua	3.508006247	491
thậm_chí	3.508749436	492
đánh_giá	3.510986663	493
lá	3.511984697	494
cán_bộ	3.512484576	495
âu	3.51298503	496
chủ_tịch	3.51338581	497
món	3.513636485	498
thôi	3.514288918	499
tiền_vệ	3.515596731	500
xử_lý	3.515999929	501
điện	3.516353035	502
tiến_hành	3.516908496	503
tập_trung	3.517818967	504
suốt	3.518021553	505
cánh	3.518224234	506
cơ_sở	3.51832561	507
giải_quyết	3.518883601	508
điều_kiện	3.518934363	509
thành_viên	3.519493137	510
xã_hội	3.519645655	511
trực_tiếp	3.519747363	512
sinh_viên	3.51989997	513
địa_phương	3.520969724	514
cạnh	3.52168436	515
lực_lượng	3.522349006	516
tiếp	3.524606152	517
học_sinh	3.52512078	518
coi	3.525532922	519
vua	3.526151869	520
ngoài_ra	3.527703107	521
chuyến	3.52780672	522
xếp	3.528273285	523
lâu	3.529467901	524
mối	3.529728036	525
đơn_vị	3.530144575	526
đội_tuyển	3.531657889	527
thực_tế	3.532023963	528
lao_động	3.533071592	529
con_người	3.533596356	530
kẻ	3.533911519	531
nhân_viên	3.535069077	532
cơ_thể	3.535332589	533
ảnh	3.535965671	534
vui	3.536811219	535
đỏ	3.536917029	536
giao_thông	3.537764433	537
thời_điểm	3.541331007	538
kỹ_thuật	3.541544866	539
hy_vọng	3.541919373	540
thịt	3.542240637	541
hồi	3.542615744	542
xong	3.543528072	543
quân	3.545196677	544
ghi	3.546709336	545
tài_chính	3.54725085	546
trắng	3.54779304	547
gồm	3.548010106	548
tuyến	3.54871632	549
chất_lượng	3.549314785	550
đấy	3.549369231	551
hiệu_quả	3.549423685	552
đối_thủ	3.549587087	553
xã	3.550132203	554
dịch	3.550295872	555
cảm_thấy	3.550514193	556
cũ	3.553637247	557
chuyên_gia	3.554958966	558
rừng	3.555069291	559
đồng_thời	3.555124464	560
cá	3.555621337	561
tối	3.556727539	562
đời	3.558837116	563
kết_thúc	3.559059774	564
lượt	3.561012917	565
xanh	3.561180738	566
ubnd	3.562413416	567
giới	3.562918703	568
nền	3.563143464	569
song	3.563255888	570
diễn	3.563424579	571
tỷ_số	3.565510505	572
cầm	3.56556702	573
bố	3.565680074	574
đăng_ký	3.566359013	575
luật	3.566359013	575
y_tế	3.567379415	576
làng	3.56880063	577
lễ	3.573207425	578
cú	3.573437576	579
công_tác	3.573667849	580
môi_trường	3.574647872	581
ý_kiến	3.57661458	582
hòa	3.577717513	583
vé	3.578531998	584
quá_trình	3.580107115	585
dịch_vụ	3.580574916	586
to	3.580750471	587
liền	3.582803877	588
đại_diện	3.58356905	589
nữ	3.58356905	589
sợ	3.583863707	590
đừng	3.584926129	591
rút	3.58593192	592
tội	3.586346748	593
lý_do	3.586999421	594
hãng	3.588248163	595
viêm	3.588307717	596
cửa	3.588844067	597
tết	3.589082657	598
cung_cấp	3.589799216	599
đào_tạo	3.589918758	600
tình_yêu	3.590996115	601
hướng	3.591835911	602
công_trình	3.593882203	603
hỗ_trợ	3.594788053	604
diễn_viên	3.595090423	605
bình_thường	3.597152143	606
thực_sự	3.598186686	607
nguy_cơ	3.600446891	608
thay	3.601182464	609
văn_hóa	3.601734963	610
xác_định	3.601796395	611
một_cách	3.603952013	612
thủ_môn	3.604013759	613
hạnh_phúc	3.605374409	614
vợ_chồng	3.60587025	615
chim	3.606118383	616
nhu_cầu	3.607734711	617
mời	3.608545137	618
đối_tượng	3.60891969	619
xuất_khẩu	3.609357078	620
toàn	3.609607211	621
tóc	3.610170539	622
nổi_tiếng	3.611236601	623
đọc	3.611613484	624
giấy	3.612935155	625
biện_pháp	3.613565938	626
gia_cầm	3.613881674	627
thể_hiện	3.614640378	628
nổi	3.614703663	629
con_gái	3.61552721	630
chắc_chắn	3.615590625	631
công_nghệ	3.618071042	632
chợ	3.618901006	633
chờ	3.619540521	634
giao	3.620950778	635
đơn	3.621914948	636
cầu	3.62255892	637
niềm	3.62262337	638
cổ	3.622687829	639
sắp	3.623203848	640
nạn_nhân	3.623397514	641
công	3.624496585	642
thuê	3.624496585	642
cá_nhân	3.625014759	643
quan_tâm	3.625209233	644
cha	3.625793181	645
tòa	3.62787582	646
buồn	3.629182559	647
bộ_trưởng	3.629247999	648
bức	3.630952917	649
cố_gắng	3.631742065	650
chấp_nhận	3.632400786	651
nửa	3.633721232	652
hậu_vệ	3.633919646	653
cơn	3.633985804	654
hồ_sơ	3.634250537	655
dòng	3.634581681	656
giai_đoạn	3.636706998	657
kiểu	3.637573388	658
vượt_qua	3.637706832	659
cười	3.63931137	660
đảng	3.63944535	661
ký	3.63978048	662
nuôi	3.639981682	663
khách_hàng	3.640115868	664
thông_báo	3.640384365	665
bất_ngờ	3.641796706	666
cặp	3.642740825	667
chính_thức	3.642943404	668
nghỉ	3.643822337	669
nóng	3.643890021	670
đen	3.646061498	671
bản_thân	3.646197577	672
cúm	3.647219527	673
hề	3.648107166	674
tập	3.648107166	674
đồ	3.648859665	675
thăm	3.649819281	676
cảnh	3.650162515	677
có_lẽ	3.650162515	677
hành_vi	3.650299885	678
toàn_bộ	3.652434691	679
tấm	3.65278	680
sức_khỏe	3.652849095	681
mưa	3.653609862	682
buộc	3.654233301	683
thường_xuyên	3.654510673	684
á	3.655204878	685
quán	3.655204878	685
tác_dụng	3.655204878	685
lập	3.655274359	686
họp	3.655969787	687
đạo_diễn	3.65792293	688
khắp	3.658762687	689
sách	3.65897288	690
nghệ_thuật	3.659253297	691
tranh	3.659253297	691
lối	3.659604072	692
an_toàn	3.660517415	693
chắc	3.661644172	694
áp_dụng	3.661855765	695
thời	3.662279261	696
cảm_giác	3.66362306	697
hình_ảnh	3.663906496	698
núi	3.663977384	699
dự_kiến	3.664899981	700
giáo_dục	3.665184251	701
nhân_vật	3.665397577	702
mục_tiêu	3.665468708	703
bản	3.66703656	704
ủng_hộ	3.667250797	705
kém	3.667393681	706
liên_tục	3.667822614	707
rượu	3.669040229	708
báo_cáo	3.671485749	709
phường	3.671630033	710
hắn	3.672641365	711
hiệp	3.673872585	712
thân	3.674017664	713
kinh_nghiệm	3.674090222	714
mặc_dù	3.674090222	714
sâu	3.674307968	715
hộ	3.675762405	716
an_ninh	3.676126776	717
nhập_khẩu	3.676856438	718
công_nghiệp	3.678392729	719
trăm	3.678466022	720
cụ_thể	3.679346498	721
sạch	3.679419951	722
bắc	3.680449608	723
đảm_bảo	3.681260341	724
rộng	3.681703197	725
dần	3.685113516	726
hẳn	3.687426973	727
hơi	3.688250848	728
mãi	3.689001184	729
thiết_kế	3.691109049	730
vợt	3.691713179	731
phát	3.69201556	732
tạm	3.692242484	733
kỳ	3.692318152	734
nhẹ	3.693378886	735
mắc	3.694138142	736
hội	3.694214141	737
quên	3.694594334	738
cắt	3.695965791	739
máy	3.696729587	740
bờ	3.697035482	741
trở_nên	3.69711199	742
lĩnh_vực	3.697265045	743
kiếm	3.698568198	744
năm_ngoái	3.698798572	745
đổ	3.700568849	746
loài	3.701109065	747
tình_hình	3.701109065	747
trọng_tài	3.701340791	748
đua	3.701649953	749
phục_vụ	3.702268937	750
chiếm	3.703276671	751
ca	3.704053445	752
quan_chức	3.706783149	753
tình	3.707331155	754
quốc_hội	3.707409498	755
chấn_thương	3.707566226	756
hầu_hết	3.707723011	757
ung_thư	3.708115222	758
tham_dự	3.708664912	759
nguy_hiểm	3.708743496	760
con_trai	3.709215299	761
viện	3.709845168	762
chục	3.71031817	763
đoạn	3.710475951	764
thất_bại	3.710712732	765
đợt	3.711344778	766
giá_trị	3.711582032	767
duy_nhất	3.711898573	768
tấn	3.712453076	769
tỷ_lệ	3.71316705	770
thanh_niên	3.713405303	771
tinh_thần	3.713484749	772
trẻ_em	3.7138822	773
trưởng	3.715316042	774
cục	3.715475651	775
kiểm_soát	3.715555477	776
hằng	3.715874929	777
thử	3.716034743	778
cuốn	3.716274574	779
già	3.716354547	780
chủ_yếu	3.716514538	781
kg	3.716514538	781
công_bố	3.716914772	782
khai	3.717074969	783
chính_sách	3.717395541	784
sân_khấu	3.717716349	785
nội_dung	3.719082436	786
rơi	3.719968669	787
phép	3.720210683	788
chú_ý	3.720937536	789
chữa	3.720937536	789
sút	3.721503708	790
phù_hợp	3.721908569	791
giả	3.721989587	792
mặc	3.722557133	793
nắng	3.722800595	794
tài_sản	3.723369202	795
nhất_là	3.724834764	796
chi_phí	3.72491633	797
khóc	3.727288412	798
âm_nhạc	3.728109385	799
danh_sách	3.72835598	800
tim	3.73165736	801
vi_phạm	3.732901876	802
hạn_chế	3.733317509	803
chung_kết	3.734984029	804
khoản	3.735652431	805
lo	3.735903348	806
khách_sạn	3.735987019	807
chi	3.736740784	808
km	3.737076212	809
môn	3.737831872	810
dám	3.737915915	811
đội_hình	3.740613929	812
lịch_sử	3.740698512	813
thí_sinh	3.741121678	814
phạt	3.742054095	815
bữa	3.742223841	816
gió	3.742478584	817
tình_cảm	3.742903488	818
tình_dục	3.744095436	819
mở_rộng	3.744265982	820
băng	3.744436594	821
chia	3.744863419	822
viên	3.745205182	823
khô	3.745290664	824
bị_cáo	3.745376164	825
thông_qua	3.74546168	826
dễ_dàng	3.745889514	827
điện_thoại	3.745889514	827
vừa_qua	3.746060766	828
tờ	3.748465408	829
ngắn	3.748551535	830
thể_thao	3.749586392	831
tuy	3.749672741	832
tác_phẩm	3.751316651	833
bom	3.751490056	834
vượt	3.751750295	835
xem_xét	3.751750295	835
rời	3.751837076	836
ngược	3.752358125	837
dừng	3.753489214	838
yếu_tố	3.753663489	839
tung	3.753925034	840
ngày_càng	3.754186736	841
hội_đồng	3.755147661	842
nỗi	3.755147661	842
giọng	3.755935458	843
sai	3.756549178	844
nộp	3.756812466	845
nỗ_lực	3.757779226	846
đất_nước	3.758219374	847
ít_nhất	3.758395558	848
nhận_định	3.759984442	849
tự_nhiên	3.760161344	850
máy_bay	3.760249823	851
vai_trò	3.760426833	852
trông	3.761845517	853
phối_hợp	3.762556602	854
tốc_độ	3.763357965	855
nghệ_sĩ	3.763982272	856
dịp	3.765144085	857
tây	3.765323102	858
thừa_nhận	3.765412638	859
hành_động	3.765591765	860
chỉ_đạo	3.766219294	861
cần_thiết	3.767207246	862
phát_biểu	3.768558085	863
vật	3.769280254	864
miệng	3.770184658	865
bao_nhiêu	3.770275202	866
giết	3.770818863	867
có_mặt	3.771453996	868
chính_quyền	3.771635633	869
giới_thiệu	3.771635633	869
đơn_giản	3.773091472	870
lưới	3.773091472	870
thoát	3.773273795	871
vườn	3.773456195	872
cấm	3.773821225	873
chăm_sóc	3.773912531	874
hình	3.775650992	875
bạn_bè	3.776385063	876
xương	3.776568774	877
đoạt	3.776936431	878
kịp	3.777212378	879
mu	3.777949095	880
nhiệm_vụ	3.77951878	881
hạt	3.779981534	882
hợp_tác	3.779981534	882
đồng_ý	3.781279874	883
thủ_tục	3.781558596	884
tâm_sự	3.782302729	885
chức	3.782582107	886
lựa_chọn	3.783048139	887
tăng_cường	3.783888257	888
sẵn_sàng	3.785573386	889
hiện_tại	3.786230483	890
dạy	3.787170922	891
căn	3.787453451	892
thức_ăn	3.788019062	893
quê	3.788396545	894
chứa	3.788963386	895
nghìn	3.789341691	896
sữa	3.789436319	897
thiết_bị	3.789909768	898
phá	3.790288899	899
ổn_định	3.790383733	900
bọn	3.790858216	901
nhanh_chóng	3.791048155	902
hạ	3.792094304	903
nghèo	3.79314298	904
giao_dịch	3.793620489	905
tâm_lý	3.793716054	906
đẩy	3.794960314	907
câu_chuyện	3.795152056	908
mẫu	3.795152056	908
xung_quanh	3.796015942	909
bụng	3.796881549	910
báo_chí	3.797748886	911
chậm	3.797941863	912
nổ	3.798424681	913
ngôi_sao	3.798521309	914
bầu_cử	3.799101528	915
triển_khai	3.799585638	916
trứng	3.799682524	917
cụ	3.799779433	918
hè	3.800555478	919
bốn	3.800652582	920
thành_lập	3.800652582	920
vay	3.801722153	921
tương_lai	3.802989598	922
cơm	3.803673603	923
tương_tự	3.803673603	923
hồng	3.804162839	924
thực_phẩm	3.804162839	924
hấp_dẫn	3.804260752	925
gấp	3.805142967	926
gốc	3.805339258	927
trao_đổi	3.808096693	928
tự_do	3.808788796	929
phố	3.809779431	930
đàn	3.809878619	931
ấn_tượng	3.810176319	932
cháy	3.810275598	933
đón	3.811369164	934
nhận_xét	3.811369164	934
lẫn	3.811468715	935
quân_đội	3.81156829	936
mũi	3.812066506	937
xuất_sắc	3.812166217	938
bao	3.812365709	939
cạnh_tranh	3.81246549	940
hoàn_thành	3.813064655	941
lửa	3.813464557	942
chở	3.813564591	943
điện_ảnh	3.813664647	944
răng	3.813664647	944
đàm_phán	3.813964954	945
bắn	3.81426547	946
thư	3.814365688	947
nhà_máy	3.814465929	948
quanh	3.814465929	948
đòi	3.816173577	949
tai_nạn	3.816475624	950
xăng	3.816475624	950
bất_cứ	3.816677106	951
hồ	3.817483971	952
dự	3.818494663	953
virus	3.8188996	954
thầy	3.820421484	955
đề	3.820523133	956
rõ_ràng	3.821948719	957
số_lượng	3.822356891	958
ban_đầu	3.822458994	959
rau	3.823993424	960
ca_khúc	3.824198425	961
thành_tích	3.824198425	961
giải_thích	3.824300962	962
nghiêm_trọng	3.825122129	963
lệnh	3.825430467	964
a	3.825739024	965
liên_tiếp	3.825841926	966
nhạc_sĩ	3.826253774	967
chữ	3.827388376	968
trang	3.828318897	969
phiên	3.829044016	970
quý	3.830601932	971
lương	3.830914187	972
tặng	3.831956661	973
trai	3.832269892	974
dấu_hiệu	3.832478838	975
tiến	3.833944282	976
gỗ	3.834049146	977
chính_trị	3.83436389	978
tớ	3.834468856	979
lỗi	3.834783904	980
dạng	3.835099182	981
ý	3.835625153	982
bổ_sung	3.836151762	983
chính_xác	3.837101271	984
nhập	3.837101271	984
làm_sao	3.837735432	985
luật_sư	3.837947024	986
ánh	3.838158721	987
giỏi	3.83837052	988
hết_sức	3.839643489	989
bão	3.840068643	990
biểu_diễn	3.841026764	991
hiện_tượng	3.841453274	992
đầy_đủ	3.841666687	993
bánh	3.842200677	994
thẳng	3.842307554	995
nâng	3.842628343	996
tự_tin	3.84348494	997
suy_nghĩ	3.843913873	998
khủng_bố	3.844558067	999
may_mắn	3.844988062	1000
khám	3.845633853	1001
lạnh	3.845957109	1002
lạ	3.846388492	1003
mùi	3.847144444	1004
con_số	3.847360672	1005
đáp	3.847360672	1005
khối	3.847793452	1006
vô_cùng	3.848335034	1007
nắm	3.849528897	1008
cướp	3.851489598	1009
thép	3.851489598	1009
may	3.852473278	1010
văn_phòng	3.853020731	1011
trốn	3.853459191	1012
cổ_phiếu	3.853568875	1013
tư_vấn	3.854667243	1014
tài	3.854997296	1015
nhảy	3.855107369	1016
bò	3.855768396	1017
ngang	3.856320021	1018
phương	3.856761826	1019
nhân_dân	3.85786831	1020
lao	3.858644529	1021
phương_pháp	3.860646915	1022
quen	3.860981545	1023
mong	3.86142812	1024
căng_thẳng	3.861763353	1025
hút	3.862546572	1026
đáp_ứng	3.863555647	1027
lưng	3.863555647	1027
góc	3.864004878	1028
công_chúa	3.864904738	1029
điều_chỉnh	3.864904738	1029
biến	3.865355368	1030
nguyên	3.865355368	1030
định	3.865806465	1031
không_khí	3.866370998	1032
thần	3.866597016	1033
trung	3.866597016	1033
ôtô	3.866936264	1034
mục_đích	3.868409411	1035
ơi	3.868409411	1035
cơ	3.868522937	1036
lão	3.868522937	1036
nhân	3.868863694	1037
nợ	3.868863694	1037
tuyển	3.869091014	1038
một_vài	3.870115428	1039
theo_dõi	3.870343404	1040
lo_lắng	3.8705715	1041
chặt	3.870685593	1042
nghĩa	3.870685593	1042
đổi	3.870913868	1043
trung_bình	3.870913868	1043
thu_hút	3.871713779	1044
phong_độ	3.872171534	1045
